                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    143,                 1.2931,                0.61044,                 1.0012,                0.86611,                0.66607,                  0.747,                0.42528,                  1.268,                0.51965,                  1.042,              0.0029501,              0.0029501,              0.0029501
                    144,                 1.1794,                 0.5433,                0.96586,                0.86706,                0.66595,                0.74731,                0.42542,                 1.2684,                0.51934,                 1.0421,              0.0029001,              0.0029001,              0.0029001
                    145,                 1.2614,                0.60097,                0.99806,                0.86721,                0.66567,                0.74702,                0.42536,                 1.2686,                0.51938,                 1.0422,              0.0042801,              0.0042801,              0.0042801
                    146,                  1.303,                0.63025,                 1.0061,                0.86592,                0.66607,                0.74695,                0.42523,                 1.2687,                0.51957,                 1.0422,              0.0042401,              0.0042401,              0.0042401
                    147,                 1.3094,                0.63453,                 1.0152,                0.86661,                0.66557,                0.74691,                 0.4252,                 1.2686,                0.51965,                 1.0422,              0.0042001,              0.0042001,              0.0042001
                    148,                 1.3204,                0.63946,                 1.0158,                0.86687,                0.66521,                0.74672,                0.42506,                 1.2686,                0.51988,                 1.0421,              0.0041601,              0.0041601,              0.0041601
                    149,                 1.3239,                0.64299,                 1.0199,                 0.8661,                0.66528,                0.74664,                0.42493,                 1.2688,                   0.52,                 1.0421,              0.0041201,              0.0041201,              0.0041201
                    150,                 1.3267,                  0.644,                 1.0165,                 0.8651,                0.66574,                0.74632,                0.42464,                 1.2689,                0.52029,                 1.0421,              0.0040801,              0.0040801,              0.0040801
                    151,                 1.3228,                0.63966,                 1.0203,                0.86485,                0.66528,                0.74582,                0.42455,                  1.269,                 0.5205,                 1.0421,              0.0040401,              0.0040401,              0.0040401
                    152,                 1.3298,                0.64203,                 1.0142,                0.86549,                0.66526,                0.74595,                 0.4245,                  1.269,                0.52071,                 1.0421,              0.0040001,              0.0040001,              0.0040001
                    153,                 1.3155,                0.63767,                  1.017,                 0.8652,                0.66499,                0.74573,                0.42404,                 1.2692,                0.52097,                  1.042,              0.0039601,              0.0039601,              0.0039601
                    154,                  1.325,                0.63864,                 1.0137,                0.86549,                0.66491,                0.74584,                0.42407,                 1.2692,                0.52116,                  1.042,              0.0039201,              0.0039201,              0.0039201
                    155,                 1.3221,                0.63805,                 1.0127,                0.86645,                0.66421,                0.74564,                0.42428,                 1.2691,                0.52132,                 1.0419,              0.0038801,              0.0038801,              0.0038801
                    156,                 1.3214,                0.63885,                 1.0132,                0.86724,                0.66367,                0.74535,                0.42402,                  1.269,                0.52162,                 1.0417,              0.0038401,              0.0038401,              0.0038401
                    157,                 1.3197,                0.63909,                 1.0132,                0.86712,                0.66353,                0.74534,                0.42402,                  1.269,                0.52173,                 1.0417,              0.0038001,              0.0038001,              0.0038001
                    158,                 1.3213,                0.63899,                 1.0111,                0.86631,                0.66418,                0.74536,                0.42395,                  1.269,                0.52187,                 1.0417,              0.0037601,              0.0037601,              0.0037601
                    159,                 1.3144,                0.63061,                  1.011,                0.86626,                 0.6641,                0.74505,                0.42392,                  1.269,                0.52191,                 1.0417,              0.0037201,              0.0037201,              0.0037201
                    160,                 1.3149,                0.63339,                 1.0092,                0.86573,                0.66383,                0.74489,                0.42388,                 1.2688,                0.52193,                 1.0416,              0.0036801,              0.0036801,              0.0036801
                    161,                 1.3118,                0.63077,                 1.0141,                0.86415,                0.66452,                0.74476,                0.42393,                 1.2688,                0.52206,                 1.0416,              0.0036401,              0.0036401,              0.0036401
                    162,                 1.3135,                0.62616,                 1.0124,                0.86346,                 0.6648,                0.74463,                0.42378,                 1.2688,                0.52212,                 1.0416,              0.0036001,              0.0036001,              0.0036001
                    163,                 1.3029,                0.62336,                 1.0116,                0.86333,                0.66474,                0.74475,                0.42341,                 1.2689,                 0.5221,                 1.0417,              0.0035601,              0.0035601,              0.0035601
                    164,                 1.3046,                0.62856,                 1.0115,                0.86293,                 0.6648,                 0.7447,                0.42342,                 1.2688,                0.52227,                 1.0416,              0.0035201,              0.0035201,              0.0035201
                    165,                 1.3076,                0.62697,                 1.0127,                0.86331,                0.66532,                0.74494,                 0.4234,                 1.2688,                0.52245,                 1.0416,              0.0034801,              0.0034801,              0.0034801
                    166,                 1.2012,                 0.5585,                0.97618,                0.86304,                0.66549,                0.74522,                0.42357,                 1.2689,                  0.522,                 1.0416,              0.0034401,              0.0034401,              0.0034401
                    167,                 1.2465,                0.58581,                0.99388,                 0.8648,                0.66436,                 0.7451,                0.42354,                 1.2689,                0.52189,                 1.0417,              0.0034001,              0.0034001,              0.0034001
                    168,                 1.2706,                 0.6024,                 0.9969,                  0.864,                0.66501,                0.74527,                0.42363,                  1.269,                0.52192,                 1.0418,              0.0033601,              0.0033601,              0.0033601
                    169,                  1.275,                0.60348,                 1.0022,                0.86456,                0.66446,                0.74543,                0.42365,                 1.2691,                0.52205,                 1.0418,              0.0033201,              0.0033201,              0.0033201
                    170,                 1.2854,                 0.6109,                 1.0041,                0.86444,                0.66423,                0.74517,                0.42369,                 1.2691,                0.52197,                 1.0418,              0.0032801,              0.0032801,              0.0032801
                    171,                 1.2876,                0.61235,                 1.0056,                0.86451,                0.66415,                0.74536,                0.42381,                 1.2692,                0.52198,                 1.0419,              0.0032401,              0.0032401,              0.0032401
                    172,                 1.2938,                0.61469,                 0.9992,                0.86476,                0.66393,                0.74547,                0.42377,                 1.2691,                0.52183,                 1.0417,              0.0032001,              0.0032001,              0.0032001
                    173,                 1.2906,                0.61252,                 1.0053,                0.86454,                0.66385,                0.74516,                0.42382,                 1.2692,                0.52195,                 1.0418,              0.0031601,              0.0031601,              0.0031601
                    174,                 1.2983,                0.61628,                 1.0023,                0.86355,                0.66484,                0.74542,                0.42418,                 1.2692,                0.52188,                 1.0416,              0.0031201,              0.0031201,              0.0031201
                    175,                 1.2837,                0.61143,                  1.005,                 0.8634,                0.66459,                0.74532,                0.42395,                 1.2691,                0.52193,                 1.0416,              0.0030801,              0.0030801,              0.0030801
                    176,                 1.2942,                0.61373,                 1.0043,                0.86479,                0.66426,                0.74559,                0.42413,                 1.2691,                0.52192,                 1.0416,              0.0030401,              0.0030401,              0.0030401
                    177,                 1.2926,                 0.6142,                 1.0062,                0.86244,                0.66505,                0.74505,                0.42413,                 1.2693,                0.52197,                 1.0417,              0.0030001,              0.0030001,              0.0030001
                    178,                 1.2893,                0.61271,                 1.0045,                0.86349,                0.66431,                0.74492,                0.42402,                 1.2693,                0.52214,                 1.0417,              0.0029601,              0.0029601,              0.0029601
                    179,                 1.2903,                0.61499,                 1.0055,                 0.8629,                0.66467,                0.74493,                0.42399,                 1.2693,                0.52205,                 1.0418,              0.0029201,              0.0029201,              0.0029201
                    180,                 1.2923,                0.61253,                 1.0016,                0.86364,                0.66438,                0.74476,                0.42392,                 1.2695,                0.52214,                 1.0418,              0.0028801,              0.0028801,              0.0028801
                    181,                 1.2861,                0.60727,                0.99885,                0.86269,                0.66529,                 0.7451,                0.42378,                 1.2694,                0.52211,                 1.0418,              0.0028401,              0.0028401,              0.0028401
                    182,                 1.2851,                0.60688,                0.99762,                0.86232,                 0.6652,                0.74503,                0.42355,                 1.2694,                0.52209,                 1.0418,              0.0028001,              0.0028001,              0.0028001
                    183,                 1.2827,                0.60473,                 1.0002,                0.86275,                0.66529,                0.74509,                0.42364,                 1.2695,                0.52222,                 1.0417,              0.0027601,              0.0027601,              0.0027601
                    184,                 1.2829,                0.60061,                0.99898,                0.86241,                0.66547,                  0.745,                0.42352,                 1.2695,                0.52218,                 1.0417,              0.0027201,              0.0027201,              0.0027201
                    185,                 1.2742,                0.59972,                0.99673,                0.86152,                0.66605,                0.74507,                0.42384,                 1.2695,                0.52229,                 1.0418,              0.0026801,              0.0026801,              0.0026801
                    186,                 1.2742,                0.60034,                 1.0005,                0.86146,                0.66617,                0.74491,                0.42386,                 1.2698,                 0.5222,                 1.0418,              0.0026401,              0.0026401,              0.0026401
                    187,                 1.2741,                0.59951,                0.99806,                0.86145,                 0.6667,                0.74522,                0.42402,                 1.2697,                0.52216,                 1.0418,              0.0026001,              0.0026001,              0.0026001
                    188,                 1.1678,                0.53714,                0.96615,                 0.8605,                0.66741,                0.74545,                0.42383,                 1.2698,                0.52165,                  1.042,              0.0025601,              0.0025601,              0.0025601
                    189,                 1.2022,                0.55497,                0.97679,                0.86192,                0.66665,                 0.7456,                0.42416,                 1.2698,                 0.5216,                  1.042,              0.0025201,              0.0025201,              0.0025201
                    190,                 1.2274,                0.56723,                0.97871,                  0.862,                0.66645,                0.74535,                 0.4241,                 1.2697,                 0.5212,                  1.042,              0.0024801,              0.0024801,              0.0024801
                    191,                 1.2325,                0.57099,                0.98508,                0.86205,                0.66657,                0.74557,                0.42437,                 1.2698,                0.52102,                  1.042,              0.0024401,              0.0024401,              0.0024401
                    192,                 1.2419,                0.57724,                0.98786,                0.86206,                0.66665,                0.74585,                0.42414,                 1.2699,                0.52092,                  1.042,              0.0024001,              0.0024001,              0.0024001
                    193,                 1.2448,                0.58001,                0.98803,                0.86151,                 0.6668,                0.74606,                0.42424,                 1.2698,                 0.5208,                  1.042,              0.0023601,              0.0023601,              0.0023601
                    194,                  1.249,                0.58139,                0.98408,                0.86134,                0.66708,                0.74601,                0.42439,                 1.2698,                0.52049,                 1.0419,              0.0023201,              0.0023201,              0.0023201
                    195,                 1.2472,                0.57942,                0.98914,                0.86219,                0.66665,                 0.7461,                0.42449,                 1.2699,                0.52033,                 1.0419,              0.0022801,              0.0022801,              0.0022801
                    196,                 1.2539,                0.58327,                0.98862,                0.86109,                0.66738,                0.74629,                0.42463,                 1.2697,                0.52021,                 1.0418,              0.0022401,              0.0022401,              0.0022401
                    197,                 1.2432,                0.57801,                0.99071,                 0.8609,                0.66746,                0.74639,                0.42482,                 1.2698,                0.52008,                 1.0419,              0.0022001,              0.0022001,              0.0022001
                    198,                 1.2514,                 0.5796,                0.98472,                0.86074,                0.66793,                0.74671,                0.42496,                 1.2697,                0.51982,                 1.0419,              0.0021601,              0.0021601,              0.0021601
                    199,                 1.2492,                0.58065,                0.98873,                0.86124,                0.66781,                0.74686,                 0.4249,                 1.2696,                0.51962,                 1.0418,              0.0021201,              0.0021201,              0.0021201
                    200,                 1.2483,                0.58021,                0.98786,                0.86124,                0.66762,                 0.7467,                0.42506,                 1.2695,                0.51935,                 1.0418,              0.0020801,              0.0020801,              0.0020801
                    201,                 1.2472,                0.58097,                0.98764,                0.86169,                0.66791,                0.74705,                 0.4252,                 1.2695,                0.51924,                 1.0418,              0.0020401,              0.0020401,              0.0020401
                    202,                 1.2484,                0.57942,                0.98102,                0.86272,                0.66783,                0.74718,                0.42533,                 1.2694,                0.51909,                 1.0417,              0.0020001,              0.0020001,              0.0020001
                    203,                 1.2419,                0.57366,                0.98308,                0.86299,                0.66739,                0.74714,                0.42551,                 1.2694,                0.51875,                 1.0416,              0.0019601,              0.0019601,              0.0019601
                    204,                 1.2434,                0.57641,                0.98198,                0.86254,                0.66821,                0.74748,                0.42541,                 1.2694,                0.51846,                 1.0415,              0.0019201,              0.0019201,              0.0019201
                    205,                 1.2375,                0.57183,                 0.9834,                0.86264,                0.66849,                 0.7475,                0.42556,                 1.2695,                0.51827,                 1.0415,              0.0018801,              0.0018801,              0.0018801
                    206,                 1.2383,                0.56837,                0.98336,                0.86361,                0.66866,                0.74774,                0.42556,                 1.2698,                0.51802,                 1.0415,              0.0018401,              0.0018401,              0.0018401
                    207,                 1.2277,                0.56569,                0.98267,                0.86324,                0.66899,                0.74777,                0.42573,                 1.2697,                0.51777,                 1.0414,              0.0018001,              0.0018001,              0.0018001
                    208,                 1.2269,                0.56713,                 0.9822,                0.86352,                0.66892,                0.74785,                0.42578,                 1.2697,                0.51773,                 1.0414,              0.0017601,              0.0017601,              0.0017601
                    209,                 1.2252,                0.56397,                 0.9824,                0.86398,                0.66902,                 0.7481,                0.42602,                 1.2695,                0.51735,                 1.0414,              0.0017201,              0.0017201,              0.0017201
                    210,                 1.1269,                0.51018,                0.95007,                0.86332,                0.66962,                0.74838,                0.42618,                 1.2697,                0.51708,                 1.0415,              0.0016801,              0.0016801,              0.0016801
                    211,                 1.1505,                0.51805,                0.95915,                0.86341,                0.66917,                0.74815,                0.42605,                 1.2698,                0.51657,                 1.0417,              0.0016401,              0.0016401,              0.0016401
                    212,                  1.172,                0.52956,                0.96038,                0.86324,                0.67005,                0.74896,                0.42635,                   1.27,                0.51647,                 1.0418,              0.0016001,              0.0016001,              0.0016001
                    213,                 1.1722,                0.52903,                0.96539,                0.86359,                0.66955,                 0.7488,                0.42643,                   1.27,                0.51615,                 1.0419,              0.0015601,              0.0015601,              0.0015601
                    214,                 1.1818,                0.53263,                0.96597,                0.86379,                 0.6701,                0.74915,                0.42658,                 1.2703,                0.51583,                 1.0419,              0.0015201,              0.0015201,              0.0015201
                    215,                 1.1832,                0.53479,                0.96427,                0.86367,                0.67023,                0.74923,                0.42671,                 1.2701,                0.51579,                 1.0419,              0.0014801,              0.0014801,              0.0014801
                    216,                 1.1891,                0.53842,                 0.9614,                 0.8631,                0.67063,                0.74937,                0.42698,                   1.27,                0.51533,                 1.0419,              0.0014401,              0.0014401,              0.0014401
                    217,                 1.1871,                0.53539,                0.96577,                0.86323,                0.67073,                0.74947,                0.42703,                   1.27,                0.51503,                 1.0417,              0.0014001,              0.0014001,              0.0014001
                    218,                 1.1913,                0.53902,                0.95991,                0.86427,                0.67036,                0.74973,                0.42713,                   1.27,                0.51464,                 1.0417,              0.0013601,              0.0013601,              0.0013601
                    219,                 1.1015,                0.49582,                0.94247,                0.86465,                0.67015,                0.74955,                0.42761,                 1.2702,                0.51445,                 1.0419,              0.0013201,              0.0013201,              0.0013201
                    220,                 1.1145,                 0.4935,                0.94634,                0.86476,                0.67013,                0.74968,                0.42731,                 1.2703,                0.51426,                 1.0421,             0.00091676,             0.00091676,             0.00091676
                    221,                 1.1276,                0.49952,                0.94487,                0.86517,                0.67053,                0.75012,                0.42764,                 1.2703,                 0.5139,                 1.0421,             0.00087509,             0.00087509,             0.00087509
                    222,                 1.1238,                0.49541,                 0.9472,                0.86559,                0.67063,                0.75026,                0.42767,                 1.2705,                0.51367,                 1.0422,             0.00083343,             0.00083343,             0.00083343
                    223,                 1.1298,                0.49712,                0.94788,                0.86623,                0.67028,                0.75036,                0.42778,                 1.2706,                 0.5135,                 1.0423,             0.00079176,             0.00079176,             0.00079176
                    224,                 1.1299,                0.49887,                0.94854,                0.86686,                0.67035,                0.75066,                0.42807,                 1.2708,                0.51322,                 1.0424,             0.00075009,             0.00075009,             0.00075009
                    225,                 1.1354,                0.50057,                0.94434,                0.86616,                0.67104,                0.75072,                0.42814,                 1.2708,                0.51286,                 1.0425,             0.00070843,             0.00070843,             0.00070843
                    226,                 1.1288,                0.49591,                0.94724,                0.86696,                0.67109,                0.75111,                0.42845,                 1.2708,                0.51254,                 1.0426,             0.00066676,             0.00066676,             0.00066676
                    227,                 1.1308,                  0.498,                0.94368,                0.86694,                0.67146,                0.75151,                0.42874,                 1.2708,                0.51243,                 1.0426,             0.00062509,             0.00062509,             0.00062509
                    228,                 1.1198,                0.49166,                 0.9469,                 0.8676,                0.67101,                0.75143,                0.42871,                 1.2708,                0.51204,                 1.0427,             0.00058343,             0.00058343,             0.00058343
                    229,                 1.1264,                0.49407,                0.94263,                0.86733,                0.67144,                0.75169,                0.42897,                 1.2708,                0.51183,                 1.0428,             0.00054176,             0.00054176,             0.00054176
                    230,                 1.1207,                0.49144,                0.94268,                0.86802,                0.67108,                 0.7519,                  0.429,                 1.2711,                0.51167,                 1.0429,              0.0005001,              0.0005001,              0.0005001
                    231,                 1.1313,                0.48039,                0.95941,                0.86817,                0.67138,                0.75229,                0.42917,                  1.271,                0.51138,                 1.0429,             0.00045843,             0.00045843,             0.00045843
                    232,                 1.1229,                 0.4755,                0.95544,                 0.8687,                0.67083,                0.75214,                0.42914,                  1.271,                0.51101,                 1.0429,             0.00041676,             0.00041676,             0.00041676
                    233,                 1.1121,                0.46971,                0.94899,                0.86806,                0.67158,                0.75259,                0.42963,                 1.2707,                0.51072,                  1.043,              0.0003751,              0.0003751,              0.0003751
                    234,                 1.1103,                 0.4688,                0.94579,                0.86811,                0.67204,                0.75296,                0.42973,                 1.2708,                0.51035,                  1.043,             0.00033343,             0.00033343,             0.00033343
                    235,                 1.1026,                0.46615,                 0.9461,                0.86864,                0.67185,                0.75319,                0.43003,                 1.2706,                0.50989,                 1.0431,             0.00029176,             0.00029176,             0.00029176
                    236,                 1.0923,                0.46062,                0.94453,                0.86961,                0.67168,                0.75357,                0.43026,                 1.2704,                0.50972,                 1.0432,              0.0002501,              0.0002501,              0.0002501
                    237,                 1.0881,                 0.4574,                 0.9403,                0.86961,                0.67136,                0.75346,                0.43035,                 1.2702,                0.50943,                 1.0432,             0.00020843,             0.00020843,             0.00020843
                    238,                 1.0781,                0.45412,                  0.935,                0.87016,                0.67141,                0.75394,                0.43066,                 1.2701,                0.50935,                 1.0433,             0.00016677,             0.00016677,             0.00016677
                    239,                 1.0725,                 0.4507,                0.93391,                0.87016,                0.67159,                 0.7543,                0.43078,                 1.2701,                0.50906,                 1.0434,              0.0001251,              0.0001251,              0.0001251
                    240,                 1.0625,                0.44552,                0.92995,                0.87056,                0.67145,                0.75406,                0.43119,                 1.2702,                0.50876,                 1.0435,             8.3432e-05,             8.3432e-05,             8.3432e-05
